REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2023/02/15 15:50:00,7944.93,58.09,TRADE
NSW1,2023/02/15 15:55:00,7974.88,59.66,TRADE
NSW1,2023/02/15 16:00:00,8057.42,88.88,TRADE
NSW1,2023/02/15 16:05:00,8114.28,36.06,TRADE
NSW1,2023/02/15 16:10:00,8213.19,54.89,TRADE
NSW1,2023/02/15 16:15:00,8185.78,54.35,TRADE
NSW1,2023/02/15 16:20:00,8319.93,55.02,TRADE
NSW1,2023/02/15 16:25:00,8387.41,62.19,TRADE
NSW1,2023/02/15 16:30:00,8454.75,68.84,TRADE
NSW1,2023/02/15 16:35:00,8567.84,88.88,TRADE
NSW1,2023/02/15 16:40:00,8623.45,88.88,TRADE
NSW1,2023/02/15 16:45:00,8708.15,68.84,TRADE
NSW1,2023/02/15 16:50:00,8784.59,97.13,TRADE
NSW1,2023/02/15 16:55:00,8851.25,113.65,TRADE
NSW1,2023/02/15 17:00:00,8929.07,106.95,TRADE
NSW1,2023/02/15 17:05:00,8842.68,95.99,TRADE
NSW1,2023/02/15 17:10:00,8842.11,88.88,TRADE
NSW1,2023/02/15 17:15:00,8919.15,106.30,TRADE
NSW1,2023/02/15 17:20:00,9037.76,89.58,TRADE
NSW1,2023/02/15 17:25:00,9092.16,88.29,TRADE
NSW1,2023/02/15 17:30:00,9088.28,107.49,TRADE
NSW1,2023/02/15 17:35:00,9128.77,140.65,TRADE
NSW1,2023/02/15 17:40:00,9157.17,141.45,TRADE
NSW1,2023/02/15 17:45:00,9161.81,199.99,TRADE
NSW1,2023/02/15 17:50:00,9171.94,299.98,TRADE
NSW1,2023/02/15 17:55:00,9208.08,299.98,TRADE
NSW1,2023/02/15 18:00:00,9270.93,299.98,TRADE
NSW1,2023/02/15 18:05:00,9124.37,299.98,TRADE
NSW1,2023/02/15 18:10:00,9105.98,299.98,TRADE
NSW1,2023/02/15 18:15:00,9098.95,296.06,TRADE
NSW1,2023/02/15 18:20:00,9087.57,299.98,TRADE
NSW1,2023/02/15 18:25:00,9041.78,293.95,TRADE
NSW1,2023/02/15 18:30:00,9041.26,299.98,TRADE
NSW1,2023/02/15 18:35:00,8982.63,183.73,TRADE
NSW1,2023/02/15 18:40:00,8997.62,293.59,TRADE
NSW1,2023/02/15 18:45:00,8919.9,182.31,TRADE
NSW1,2023/02/15 18:50:00,8942.26,180.01,TRADE
NSW1,2023/02/15 18:55:00,8920.7,186.18,TRADE
NSW1,2023/02/15 19:00:00,8904.2,180.01,TRADE
NSW1,2023/02/15 19:05:00,8887.17,267.51,TRADE
NSW1,2023/02/15 19:10:00,8886.62,191.87,TRADE
NSW1,2023/02/15 19:15:00,8910.12,187.14,TRADE
NSW1,2023/02/15 19:20:00,8942.91,153.65,TRADE
NSW1,2023/02/15 19:25:00,8930.94,135.99,TRADE
NSW1,2023/02/15 19:30:00,8860.88,121.02,TRADE
NSW1,2023/02/15 19:35:00,8821.63,177.39,TRADE
NSW1,2023/02/15 19:40:00,8891.69,151.38,TRADE
NSW1,2023/02/15 19:45:00,8782,148.84,TRADE
NSW1,2023/02/15 19:50:00,8775.55,144.90,TRADE
NSW1,2023/02/15 19:55:00,8697.68,117.26,TRADE
NSW1,2023/02/15 20:00:00,8637.12,117.34,TRADE
NSW1,2023/02/15 20:05:00,8562.87,116.53,TRADE
NSW1,2023/02/15 20:10:00,8535.74,145.73,TRADE
NSW1,2023/02/15 20:15:00,8513.25,139.41,TRADE
NSW1,2023/02/15 20:20:00,8473.8,112.94,TRADE
NSW1,2023/02/15 20:25:00,8418.32,112.02,TRADE
NSW1,2023/02/15 20:30:00,8422.04,104.44,TRADE
NSW1,2023/02/15 20:35:00,8385,95.91,TRADE
NSW1,2023/02/15 20:40:00,8358.02,88.12,TRADE
NSW1,2023/02/15 20:45:00,8247.78,85.55,TRADE
NSW1,2023/02/15 20:50:00,8200.77,87.31,TRADE
NSW1,2023/02/15 20:55:00,8150.39,89.38,TRADE
NSW1,2023/02/15 21:00:00,8141.57,94.42,TRADE
NSW1,2023/02/15 21:05:00,8113.81,109.33,TRADE
NSW1,2023/02/15 21:10:00,8118.45,113.40,TRADE
NSW1,2023/02/15 21:15:00,8101.51,113.48,TRADE
NSW1,2023/02/15 21:20:00,8088.55,112.45,TRADE
NSW1,2023/02/15 21:25:00,8087.39,109.04,TRADE
NSW1,2023/02/15 21:30:00,8071.59,109.04,TRADE
NSW1,2023/02/15 21:35:00,8108.99,113.50,TRADE
NSW1,2023/02/15 21:40:00,8009.52,109,TRADE
NSW1,2023/02/15 21:45:00,7993.25,109.04,TRADE
NSW1,2023/02/15 21:50:00,7941.71,109.04,TRADE
NSW1,2023/02/15 21:55:00,7877.26,109.04,TRADE
NSW1,2023/02/15 22:00:00,7875.3,113.56,TRADE
NSW1,2023/02/15 22:05:00,7854.45,109.04,TRADE
NSW1,2023/02/15 22:10:00,7859.02,139.80,TRADE
NSW1,2023/02/15 22:15:00,7850.08,128,TRADE
NSW1,2023/02/15 22:20:00,7767.86,118.33,TRADE
NSW1,2023/02/15 22:25:00,7799.94,120.06,TRADE
NSW1,2023/02/15 22:30:00,7776.18,118,TRADE
NSW1,2023/02/15 22:35:00,7767.71,126.64,TRADE
NSW1,2023/02/15 22:40:00,7706.35,100.29,TRADE
NSW1,2023/02/15 22:45:00,7743.61,119.30,TRADE
NSW1,2023/02/15 22:50:00,7679.66,109.04,TRADE
NSW1,2023/02/15 22:55:00,7627.59,108.79,TRADE
NSW1,2023/02/15 23:00:00,7598.66,97.53,TRADE
NSW1,2023/02/15 23:05:00,7597.2,98.34,TRADE
NSW1,2023/02/15 23:10:00,7564.16,109,TRADE
NSW1,2023/02/15 23:15:00,7497.48,109,TRADE
NSW1,2023/02/15 23:20:00,7444.53,109,TRADE
NSW1,2023/02/15 23:25:00,7426.07,109,TRADE
NSW1,2023/02/15 23:30:00,7356.19,90.20,TRADE
NSW1,2023/02/15 23:35:00,7351.03,101.40,TRADE
NSW1,2023/02/15 23:40:00,7338.39,99.33,TRADE
NSW1,2023/02/15 23:45:00,7363.31,109.04,TRADE
NSW1,2023/02/15 23:50:00,7322.38,103.66,TRADE
NSW1,2023/02/15 23:55:00,7294,97.16,TRADE
NSW1,2023/02/16 00:00:00,7298.83,97.77,TRADE
NSW1,2023/02/16 00:05:00,7265.76,112.07,TRADE
NSW1,2023/02/16 00:10:00,7258.56,109.04,TRADE
NSW1,2023/02/16 00:15:00,7192.07,109.04,TRADE
NSW1,2023/02/16 00:20:00,7178.01,109,TRADE
NSW1,2023/02/16 00:25:00,7042.76,97.84,TRADE
NSW1,2023/02/16 00:30:00,6991.22,98.62,TRADE
NSW1,2023/02/16 00:35:00,7038.99,109,TRADE
NSW1,2023/02/16 00:40:00,7006.96,100.03,TRADE
NSW1,2023/02/16 00:45:00,6934.11,95.13,TRADE
NSW1,2023/02/16 00:50:00,6864.03,93.88,TRADE
NSW1,2023/02/16 00:55:00,6814.77,91.99,TRADE
NSW1,2023/02/16 01:00:00,6782.07,90.20,TRADE
NSW1,2023/02/16 01:05:00,6773.74,90.20,TRADE
NSW1,2023/02/16 01:10:00,6677.32,90.20,TRADE
NSW1,2023/02/16 01:15:00,6620.73,90.20,TRADE
NSW1,2023/02/16 01:20:00,6570.95,90.20,TRADE
NSW1,2023/02/16 01:25:00,6646.1,91.05,TRADE
NSW1,2023/02/16 01:30:00,6632.35,90.20,TRADE
NSW1,2023/02/16 01:35:00,6592.09,89.31,TRADE
NSW1,2023/02/16 01:40:00,6551.92,90.20,TRADE
NSW1,2023/02/16 01:45:00,6526.91,87.21,TRADE
NSW1,2023/02/16 01:50:00,6504.54,89,TRADE
NSW1,2023/02/16 01:55:00,6519.44,75.79,TRADE
NSW1,2023/02/16 02:00:00,6413.92,73.93,TRADE
NSW1,2023/02/16 02:05:00,6402.03,76.57,TRADE
NSW1,2023/02/16 02:10:00,6477.39,89,TRADE
NSW1,2023/02/16 02:15:00,6380.26,89,TRADE
NSW1,2023/02/16 02:20:00,6378.57,76.50,TRADE
NSW1,2023/02/16 02:25:00,6396.52,88.88,TRADE
NSW1,2023/02/16 02:30:00,6370.4,88.65,TRADE
NSW1,2023/02/16 02:35:00,6379,89,TRADE
NSW1,2023/02/16 02:40:00,6384.6,78.23,TRADE
NSW1,2023/02/16 02:45:00,6360.36,89,TRADE
NSW1,2023/02/16 02:50:00,6352.13,89,TRADE
NSW1,2023/02/16 02:55:00,6305.68,78.90,TRADE
NSW1,2023/02/16 03:00:00,6320.93,86.76,TRADE
NSW1,2023/02/16 03:05:00,6306.33,90.20,TRADE
NSW1,2023/02/16 03:10:00,6361.03,89,TRADE
NSW1,2023/02/16 03:15:00,6358.13,89,TRADE
NSW1,2023/02/16 03:20:00,6327.7,88.88,TRADE
NSW1,2023/02/16 03:25:00,6370.26,87.66,TRADE
NSW1,2023/02/16 03:30:00,6323.57,82.42,TRADE
NSW1,2023/02/16 03:35:00,6355.57,79.30,TRADE
NSW1,2023/02/16 03:40:00,6286.74,88.88,TRADE
NSW1,2023/02/16 03:45:00,6371.19,88.88,TRADE
NSW1,2023/02/16 03:50:00,6380.97,88.88,TRADE
NSW1,2023/02/16 03:55:00,6376.51,97.04,TRADE
NSW1,2023/02/16 04:00:00,6452.76,90.20,TRADE
NSW1,2023/02/16 04:05:00,6488.97,83.06,TRADE
NSW1,2023/02/16 04:10:00,6550,89,TRADE
NSW1,2023/02/16 04:15:00,6610.2,90.10,TRADE
NSW1,2023/02/16 04:20:00,6560.5,88.64,TRADE
NSW1,2023/02/16 04:25:00,6568.58,89.82,TRADE
NSW1,2023/02/16 04:30:00,6667.34,90.19,TRADE
NSW1,2023/02/16 04:35:00,6636.54,90.19,TRADE
NSW1,2023/02/16 04:40:00,6723.26,90.12,TRADE
NSW1,2023/02/16 04:45:00,6757.74,89,TRADE
NSW1,2023/02/16 04:50:00,6817.89,89.63,TRADE
NSW1,2023/02/16 04:55:00,6829.41,90.19,TRADE
NSW1,2023/02/16 05:00:00,6930.35,90.19,TRADE
NSW1,2023/02/16 05:05:00,7079.61,90.19,TRADE
NSW1,2023/02/16 05:10:00,7088.66,98.08,TRADE
NSW1,2023/02/16 05:15:00,7137.29,90.19,TRADE
NSW1,2023/02/16 05:20:00,7176.47,90.20,TRADE
NSW1,2023/02/16 05:25:00,7284.74,97.93,TRADE
NSW1,2023/02/16 05:30:00,7332.55,118.93,TRADE
NSW1,2023/02/16 05:35:00,7362.09,109,TRADE
NSW1,2023/02/16 05:40:00,7468.3,109,TRADE
NSW1,2023/02/16 05:45:00,7524.32,112.96,TRADE
NSW1,2023/02/16 05:50:00,7588.73,113.18,TRADE
NSW1,2023/02/16 05:55:00,7508.18,117.24,TRADE
NSW1,2023/02/16 06:00:00,7605.43,117.11,TRADE
NSW1,2023/02/16 06:05:00,7581.04,115.97,TRADE
NSW1,2023/02/16 06:10:00,7640.06,115.68,TRADE
NSW1,2023/02/16 06:15:00,7752.39,115.64,TRADE
NSW1,2023/02/16 06:20:00,7812.05,115.64,TRADE
NSW1,2023/02/16 06:25:00,7762.17,113.38,TRADE
NSW1,2023/02/16 06:30:00,7666.2,109.04,TRADE
NSW1,2023/02/16 06:35:00,7723.86,109,TRADE
NSW1,2023/02/16 06:40:00,7712.93,92.75,TRADE
NSW1,2023/02/16 06:45:00,7713.7,90.20,TRADE
NSW1,2023/02/16 06:50:00,7652.74,74.51,TRADE
NSW1,2023/02/16 06:55:00,7711.65,76.68,TRADE
NSW1,2023/02/16 07:00:00,7587.56,17.37,TRADE
NSW1,2023/02/16 07:05:00,7571.22,61.26,TRADE
NSW1,2023/02/16 07:10:00,7602.94,64.30,TRADE
NSW1,2023/02/16 07:15:00,7531.64,62.53,TRADE
NSW1,2023/02/16 07:20:00,7421.43,0.70,TRADE
NSW1,2023/02/16 07:25:00,7409.85,17.71,TRADE
NSW1,2023/02/16 07:30:00,7385.17,17.85,TRADE
NSW1,2023/02/16 07:35:00,7323.07,43.08,TRADE
NSW1,2023/02/16 07:40:00,7431.96,36.06,TRADE
NSW1,2023/02/16 07:45:00,7332.94,18.68,TRADE
NSW1,2023/02/16 07:50:00,7279.28,25.10,TRADE
NSW1,2023/02/16 07:55:00,7219.25,20.37,TRADE
NSW1,2023/02/16 08:00:00,7236.95,38.88,TRADE
NSW1,2023/02/16 08:05:00,7178.21,49.50,TRADE
NSW1,2023/02/16 08:10:00,7107.19,61.86,TRADE
NSW1,2023/02/16 08:15:00,7079.8,61.15,TRADE
NSW1,2023/02/16 08:20:00,7021.32,18.11,TRADE
NSW1,2023/02/16 08:25:00,7022.07,35.25,TRADE
NSW1,2023/02/16 08:30:00,6951.91,21.94,TRADE
NSW1,2023/02/16 08:35:00,6891.6,20.06,TRADE
NSW1,2023/02/16 08:40:00,6876.89,36.06,TRADE
NSW1,2023/02/16 08:45:00,6868.41,36.06,TRADE
NSW1,2023/02/16 08:50:00,6729.7,35.16,TRADE
NSW1,2023/02/16 08:55:00,6760.75,36.06,TRADE
NSW1,2023/02/16 09:00:00,6730.07,21.60,TRADE
NSW1,2023/02/16 09:05:00,6715.3,17.91,TRADE
NSW1,2023/02/16 09:10:00,6688.62,18.77,TRADE
NSW1,2023/02/16 09:15:00,6517.48,0,TRADE
NSW1,2023/02/16 09:20:00,6626.41,0,TRADE
NSW1,2023/02/16 09:25:00,6609.74,20.77,TRADE
NSW1,2023/02/16 09:30:00,6580.09,0,TRADE
NSW1,2023/02/16 09:35:00,6482.23,-33.34,TRADE
NSW1,2023/02/16 09:40:00,6547.08,24.89,TRADE
NSW1,2023/02/16 09:45:00,6492.97,2.66,TRADE
NSW1,2023/02/16 09:50:00,6507.19,33.26,TRADE
NSW1,2023/02/16 09:55:00,6487.71,0,TRADE
NSW1,2023/02/16 10:00:00,6442.08,16.36,TRADE
NSW1,2023/02/16 10:05:00,6404.04,-0.02,TRADE
NSW1,2023/02/16 10:10:00,6367.22,0,TRADE
NSW1,2023/02/16 10:15:00,6424.34,20.58,TRADE
NSW1,2023/02/16 10:20:00,6455.43,20.41,TRADE
NSW1,2023/02/16 10:25:00,6451.87,0,TRADE
NSW1,2023/02/16 10:30:00,6410.93,24.49,TRADE
NSW1,2023/02/16 10:35:00,6455.92,24.35,TRADE
NSW1,2023/02/16 10:40:00,6476.62,20.18,TRADE
NSW1,2023/02/16 10:45:00,6458.71,19.95,TRADE
NSW1,2023/02/16 10:50:00,6433.75,16.67,TRADE
NSW1,2023/02/16 10:55:00,6436.16,16.61,TRADE
NSW1,2023/02/16 11:00:00,6418.2,12.41,TRADE
NSW1,2023/02/16 11:05:00,6428.72,-0.02,TRADE
NSW1,2023/02/16 11:10:00,6425.31,16.79,TRADE
NSW1,2023/02/16 11:15:00,6381.87,16.70,TRADE
NSW1,2023/02/16 11:20:00,6411.49,19.54,TRADE
NSW1,2023/02/16 11:25:00,6431.92,24.35,TRADE
NSW1,2023/02/16 11:30:00,6476.7,20.10,TRADE
NSW1,2023/02/16 11:35:00,6520.06,21.74,TRADE
NSW1,2023/02/16 11:40:00,6440.8,-2.17,TRADE
NSW1,2023/02/16 11:45:00,6460.02,21.20,TRADE
NSW1,2023/02/16 11:50:00,6585.81,36.06,TRADE
NSW1,2023/02/16 11:55:00,6518.57,28.18,TRADE
NSW1,2023/02/16 12:00:00,6628.08,25.78,TRADE
NSW1,2023/02/16 12:05:00,6677.13,36.02,TRADE
NSW1,2023/02/16 12:10:00,6678.02,36.06,TRADE
NSW1,2023/02/16 12:15:00,6699.49,36.06,TRADE
NSW1,2023/02/16 12:20:00,6802.53,68.84,TRADE
NSW1,2023/02/16 12:25:00,6849.7,68.84,TRADE
NSW1,2023/02/16 12:30:00,6906.44,-0.02,TRADE
NSW1,2023/02/16 12:35:00,6940,34.90,TRADE
NSW1,2023/02/16 12:40:00,6801.5,36.06,TRADE
NSW1,2023/02/16 12:45:00,6913.7,0.44,TRADE
NSW1,2023/02/16 12:50:00,6904.81,26.07,TRADE
NSW1,2023/02/16 12:55:00,7008.34,44.44,TRADE
NSW1,2023/02/16 13:00:00,7109.22,68.84,TRADE
NSW1,2023/02/16 13:05:00,7150.52,103.55,TRADE
NSW1,2023/02/16 13:10:00,7194.93,114.59,TRADE
NSW1,2023/02/16 13:15:00,7162.41,0.71,TRADE
NSW1,2023/02/16 13:20:00,7284.6,68.84,TRADE
NSW1,2023/02/16 13:25:00,7301.34,88.88,TRADE
NSW1,2023/02/16 13:30:00,7278.73,68.84,TRADE
NSW1,2023/02/16 13:35:00,7329.05,86.04,TRADE
NSW1,2023/02/16 13:40:00,7453.52,112.71,TRADE
NSW1,2023/02/16 13:45:00,7468.08,85.79,TRADE
NSW1,2023/02/16 13:50:00,7502.73,88.88,TRADE
NSW1,2023/02/16 13:55:00,7589.5,90.20,TRADE
NSW1,2023/02/16 14:00:00,7604.42,88.88,TRADE
NSW1,2023/02/16 14:05:00,7695.13,36.06,TRADE
NSW1,2023/02/16 14:10:00,7719.69,68.84,TRADE
NSW1,2023/02/16 14:15:00,7712.72,88.88,TRADE
NSW1,2023/02/16 14:20:00,7757.03,68.84,TRADE
NSW1,2023/02/16 14:25:00,7908.44,88.88,TRADE
NSW1,2023/02/16 14:30:00,8031.72,89,TRADE
NSW1,2023/02/16 14:35:00,8139.56,129.31,TRADE
NSW1,2023/02/16 14:40:00,8143.12,126.96,TRADE
NSW1,2023/02/16 14:45:00,8280.76,116.70,TRADE
NSW1,2023/02/16 14:50:00,8335.2,68.84,TRADE
NSW1,2023/02/16 14:55:00,8447.15,109,TRADE
NSW1,2023/02/16 15:00:00,8513.46,122.64,TRADE
NSW1,2023/02/16 15:05:00,8609.91,88.88,TRADE
NSW1,2023/02/16 15:10:00,8680.47,61.61,TRADE
NSW1,2023/02/16 15:15:00,8647.7,82.65,TRADE
NSW1,2023/02/16 15:20:00,8706.14,68.39,TRADE
NSW1,2023/02/16 15:25:00,8798.66,126.22,TRADE
NSW1,2023/02/16 15:30:00,8943.69,112.94,TRADE
NSW1,2023/02/16 15:35:00,9034.49,-0.02,TRADE
NSW1,2023/02/16 15:40:00,9090.54,60.44,TRADE
NSW1,2023/02/16 15:45:00,9237.39,89,TRADE
NSW1,2023/02/16 15:50:00,9281.46,88.88,TRADE
NSW1,2023/02/16 15:55:00,9340.81,89,TRADE
NSW1,2023/02/16 16:00:00,9445.49,97.24,TRADE
NSW1,2023/02/16 16:05:00,9479.96,20.30,TRADE
NSW1,2023/02/16 16:10:00,9522.42,32.67,TRADE
NSW1,2023/02/16 16:15:00,9475.95,36.06,TRADE
NSW1,2023/02/16 16:20:00,9657.77,91,TRADE
NSW1,2023/02/16 16:25:00,9776.96,69.84,TRADE
NSW1,2023/02/16 16:30:00,9969.99,140.97,TRADE
NSW1,2023/02/16 16:35:00,9959.1,88.88,TRADE
NSW1,2023/02/16 16:40:00,10033.71,100.08,TRADE
NSW1,2023/02/16 16:45:00,10056.92,97.17,TRADE
NSW1,2023/02/16 16:50:00,10147.28,88.88,TRADE
NSW1,2023/02/16 16:55:00,10088.27,120.23,TRADE
NSW1,2023/02/16 17:00:00,10191.04,958.68,TRADE
NSW1,2023/02/16 17:05:00,10125.61,153.50,TRADE
NSW1,2023/02/16 17:10:00,10043.78,108.28,TRADE
NSW1,2023/02/16 17:15:00,10283.46,180.01,TRADE
NSW1,2023/02/16 17:20:00,10319.68,252.89,TRADE
NSW1,2023/02/16 17:25:00,10317.04,155.83,TRADE
NSW1,2023/02/16 17:30:00,10404.33,414.20,TRADE
NSW1,2023/02/16 17:35:00,10360.05,386.52,TRADE
NSW1,2023/02/16 17:40:00,10412.43,325.02,TRADE
NSW1,2023/02/16 17:45:00,10384.47,381.65,TRADE
NSW1,2023/02/16 17:50:00,10304.14,290.96,TRADE
NSW1,2023/02/16 17:55:00,10277.14,378.98,TRADE
NSW1,2023/02/16 18:00:00,10286.25,517.82,TRADE
NSW1,2023/02/16 18:05:00,10280.62,569.43,TRADE
NSW1,2023/02/16 18:10:00,10308.32,661.74,TRADE
NSW1,2023/02/16 18:15:00,10245.76,661.74,TRADE
NSW1,2023/02/16 18:20:00,10233.99,661.74,TRADE
NSW1,2023/02/16 18:25:00,10208.02,299.99,TRADE
NSW1,2023/02/16 18:30:00,10122.15,299.96,TRADE
NSW1,2023/02/16 18:35:00,10138.83,316.17,TRADE
NSW1,2023/02/16 18:40:00,10101.02,320.02,TRADE
NSW1,2023/02/16 18:45:00,10060.44,299.98,TRADE
NSW1,2023/02/16 18:50:00,9979.16,299.98,TRADE
NSW1,2023/02/16 18:55:00,9840.11,273.88,TRADE
NSW1,2023/02/16 19:00:00,9871.27,299.98,TRADE
NSW1,2023/02/16 19:05:00,9831.65,273.69,TRADE
NSW1,2023/02/16 19:10:00,9828.73,299.98,TRADE
NSW1,2023/02/16 19:15:00,9815.04,154.66,TRADE
NSW1,2023/02/16 19:20:00,9797.41,114.42,TRADE
NSW1,2023/02/16 19:25:00,9759.24,114.68,TRADE
NSW1,2023/02/16 19:30:00,9815.57,116.83,TRADE
NSW1,2023/02/16 19:35:00,9711.84,138.81,TRADE
NSW1,2023/02/16 19:40:00,9668.38,121.22,TRADE
NSW1,2023/02/16 19:45:00,9595.21,119.30,TRADE
NSW1,2023/02/16 19:50:00,9588.29,118.99,TRADE
NSW1,2023/02/16 19:55:00,9560.06,118,TRADE
NSW1,2023/02/16 20:00:00,9442.32,115.56,TRADE
NSW1,2023/02/16 20:05:00,9441.65,117.67,TRADE
NSW1,2023/02/16 20:10:00,9382.46,114.70,TRADE
NSW1,2023/02/16 20:15:00,9295.33,114.02,TRADE
NSW1,2023/02/16 20:20:00,9198.38,112.14,TRADE
NSW1,2023/02/16 20:25:00,9086.75,110.02,TRADE
NSW1,2023/02/16 20:30:00,9040.73,110.50,TRADE
NSW1,2023/02/16 20:35:00,8969.18,111.20,TRADE
NSW1,2023/02/16 20:40:00,8922.5,111.61,TRADE
NSW1,2023/02/16 20:45:00,8886.44,112.64,TRADE
NSW1,2023/02/16 20:50:00,8836.17,111.90,TRADE
NSW1,2023/02/16 20:55:00,8843.88,110.18,TRADE
NSW1,2023/02/16 21:00:00,8720.48,98.66,TRADE
NSW1,2023/02/16 21:05:00,8724.28,110.54,TRADE
NSW1,2023/02/16 21:10:00,8712.18,106.45,TRADE
NSW1,2023/02/16 21:15:00,8646.19,107.48,TRADE
NSW1,2023/02/16 21:20:00,8536.79,107.47,TRADE
NSW1,2023/02/16 21:25:00,8507.15,104.84,TRADE
NSW1,2023/02/16 21:30:00,8572.76,109.04,TRADE
NSW1,2023/02/16 21:35:00,8524.25,114.58,TRADE
NSW1,2023/02/16 21:40:00,8505.05,109,TRADE
NSW1,2023/02/16 21:45:00,8381.21,106.38,TRADE
NSW1,2023/02/16 21:50:00,8362.65,109,TRADE
NSW1,2023/02/16 21:55:00,8350.51,90.20,TRADE
NSW1,2023/02/16 22:00:00,8319.96,90.20,TRADE
NSW1,2023/02/16 22:05:00,8216.06,115.73,TRADE
NSW1,2023/02/16 22:10:00,8253.14,118,TRADE
NSW1,2023/02/16 22:15:00,8209.83,118.92,TRADE
NSW1,2023/02/16 22:20:00,8162.22,118,TRADE
NSW1,2023/02/16 22:25:00,8130.64,117.42,TRADE
NSW1,2023/02/16 22:30:00,8100.73,109.04,TRADE
NSW1,2023/02/16 22:35:00,8013.47,118.99,TRADE
NSW1,2023/02/16 22:40:00,8017.67,118.99,TRADE
NSW1,2023/02/16 22:45:00,8040.1,118.99,TRADE
NSW1,2023/02/16 22:50:00,7933.63,116.42,TRADE
NSW1,2023/02/16 22:55:00,7934.38,109.42,TRADE
NSW1,2023/02/16 23:00:00,7829.28,109.51,TRADE
NSW1,2023/02/16 23:05:00,7825.74,106.05,TRADE
NSW1,2023/02/16 23:10:00,7722.37,114.80,TRADE
NSW1,2023/02/16 23:15:00,7738.99,114.92,TRADE
NSW1,2023/02/16 23:20:00,7710.33,114.08,TRADE
NSW1,2023/02/16 23:25:00,7749.44,109.25,TRADE
NSW1,2023/02/16 23:30:00,7641.72,112.97,TRADE
NSW1,2023/02/16 23:35:00,7683,115.80,TRADE
NSW1,2023/02/16 23:40:00,7651.28,116.80,TRADE
NSW1,2023/02/16 23:45:00,7648.28,115.97,TRADE
NSW1,2023/02/16 23:50:00,7588.99,111.96,TRADE
NSW1,2023/02/16 23:55:00,7594.9,109,TRADE
NSW1,2023/02/17 00:00:00,7576.74,103.80,TRADE
NSW1,2023/02/17 00:05:00,7473.14,109.04,TRADE
NSW1,2023/02/17 00:10:00,7421.1,109.04,TRADE
NSW1,2023/02/17 00:15:00,7429.92,112.14,TRADE
NSW1,2023/02/17 00:20:00,7385.58,106.05,TRADE
NSW1,2023/02/17 00:25:00,7350.04,106.05,TRADE
NSW1,2023/02/17 00:30:00,7330.62,99.38,TRADE
NSW1,2023/02/17 00:35:00,7318.87,109.04,TRADE
NSW1,2023/02/17 00:40:00,7222.13,98.10,TRADE
NSW1,2023/02/17 00:45:00,7232.78,109,TRADE
NSW1,2023/02/17 00:50:00,7168.97,95.88,TRADE
NSW1,2023/02/17 00:55:00,7151.82,95.37,TRADE
NSW1,2023/02/17 01:00:00,7011.01,74.70,TRADE
NSW1,2023/02/17 01:05:00,6964.44,90.19,TRADE
NSW1,2023/02/17 01:10:00,6994.69,88.66,TRADE
NSW1,2023/02/17 01:15:00,6957.99,89,TRADE
NSW1,2023/02/17 01:20:00,6919.52,87.21,TRADE
NSW1,2023/02/17 01:25:00,6884.77,86.20,TRADE
NSW1,2023/02/17 01:30:00,6828.03,88.65,TRADE
NSW1,2023/02/17 01:35:00,6819.75,88.52,TRADE
NSW1,2023/02/17 01:40:00,6763.89,78.96,TRADE
NSW1,2023/02/17 01:45:00,6630.37,77.21,TRADE
NSW1,2023/02/17 01:50:00,6586.93,77.32,TRADE
NSW1,2023/02/17 01:55:00,6592.09,77.25,TRADE
NSW1,2023/02/17 02:00:00,6535.25,79.65,TRADE
NSW1,2023/02/17 02:05:00,6567.43,89,TRADE
NSW1,2023/02/17 02:10:00,6573.27,88.65,TRADE
NSW1,2023/02/17 02:15:00,6527.91,88.88,TRADE
NSW1,2023/02/17 02:20:00,6535.56,86.64,TRADE
NSW1,2023/02/17 02:25:00,6531.52,84.61,TRADE
NSW1,2023/02/17 02:30:00,6522.67,81.19,TRADE
NSW1,2023/02/17 02:35:00,6452.33,76.41,TRADE
NSW1,2023/02/17 02:40:00,6523.99,77.53,TRADE
NSW1,2023/02/17 02:45:00,6433.02,68.30,TRADE
NSW1,2023/02/17 02:50:00,6428.47,73.37,TRADE
NSW1,2023/02/17 02:55:00,6442.96,70.40,TRADE
NSW1,2023/02/17 03:00:00,6444.15,77.28,TRADE
NSW1,2023/02/17 03:05:00,6487.84,72.83,TRADE
NSW1,2023/02/17 03:10:00,6519.19,82.59,TRADE
NSW1,2023/02/17 03:15:00,6452.36,79.76,TRADE
NSW1,2023/02/17 03:20:00,6520.18,81.39,TRADE
NSW1,2023/02/17 03:25:00,6524.16,81.01,TRADE
NSW1,2023/02/17 03:30:00,6461.89,79.84,TRADE
NSW1,2023/02/17 03:35:00,6541.73,85.47,TRADE
NSW1,2023/02/17 03:40:00,6532.12,85.36,TRADE
NSW1,2023/02/17 03:45:00,6549.48,82.61,TRADE
NSW1,2023/02/17 03:50:00,6521.67,85.39,TRADE
NSW1,2023/02/17 03:55:00,6508.71,88.88,TRADE
NSW1,2023/02/17 04:00:00,6577.29,89.36,TRADE
NSW1,2023/02/17 04:05:00,6696.79,89,TRADE
NSW1,2023/02/17 04:10:00,6745.59,89,TRADE
NSW1,2023/02/17 04:15:00,6742.39,89,TRADE
NSW1,2023/02/17 04:20:00,6754.47,88.88,TRADE
